room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
6321408,1526,32893616,Entire home/apt,,Vienna,01,0107,75,4.5,4,1.0,,96.0,,2017-07-25 06:36:22.685277,48.212746,16.374212,0101000020E610000050C58D5BCC5F30406B2DCC423B1B4840
19033602,1526,99058460,Entire home/apt,,Vienna,07,0702,3,4.5,4,1.0,,91.0,,2017-07-25 06:36:22.683046,48.200128,16.34998,0101000020E61000000B410E4A98593040C78157CB9D194840
13874466,1526,81917356,Entire home/apt,,Vienna,01,0101,9,5.0,4,1.0,,96.0,,2017-07-25 06:36:22.680068,48.21091,16.379644,0101000020E6100000641F6459306130401E335019FF1A4840
15970327,1526,3351746,Entire home/apt,,Vienna,07,0705,16,5.0,4,1.0,,85.0,,2017-07-25 06:36:21.497257,48.204422,16.347496,0101000020E6100000A67D737FF55830409D4A06802A1A4840
15853303,1526,4002080,Entire home/apt,,Vienna,02,0204,30,5.0,2,1.0,,91.0,,2017-07-25 06:36:21.490790,48.218816,16.378917,0101000020E610000000E65AB400613040B7EBA529021C4840
15479754,1526,32482112,Entire home/apt,,Vienna,01,0101,14,4.5,3,1.0,,96.0,,2017-07-25 06:36:21.487099,48.205723,16.373379,0101000020E6100000600322C4955F30407B849A21551A4840
19109587,1526,131671188,Entire home/apt,,Vienna,09,0904,5,5.0,8,2.0,,91.0,,2017-07-25 06:36:21.484260,48.224844,16.349998,0101000020E610000058AA0B7899593040D5592DB0C71C4840
1310070,1526,7121581,Entire home/apt,,Vienna,03,0303,148,5.0,2,1.0,,91.0,,2017-07-25 06:36:21.480839,48.199214,16.384581,0101000020E6100000B9A981E673623040E27327D87F194840
4678911,1526,16895287,Entire home/apt,,Vienna,02,0204,94,5.0,2,0.0,,102.0,,2017-07-25 06:36:21.477954,48.214135,16.375968,0101000020E6100000B05758703F603040E8F692C6681B4840
2002221,1526,146196,Entire home/apt,,Vienna,07,0704,113,4.5,5,1.0,,100.0,,2017-07-25 06:36:21.474185,48.204337,16.347565,0101000020E6100000F73B1405FA5830406F2EFEB6271A4840
19038656,1526,132871214,Entire home/apt,,Vienna,03,0304,6,4.5,6,1.0,,83.0,,2017-07-25 06:36:21.466798,48.191834,16.389034,0101000020E6100000350873BB9763304064213A048E184840
18851780,1526,23765711,Entire home/apt,,Vienna,01,0101,7,5.0,3,0.0,,83.0,,2017-07-25 06:36:21.463586,48.208777,16.375005,0101000020E610000024D6E2530060304018946934B91A4840
15796753,1526,101608432,Entire home/apt,,Vienna,08,0802,23,5.0,2,2.0,,102.0,,2017-07-25 06:36:21.458375,48.209715,16.354474,0101000020E61000004548DDCEBE5A3040863DEDF0D71A4840
19566793,1526,6791644,Entire home/apt,,Vienna,01,0106,3,3.5,6,3.0,,87.0,,2017-07-25 06:36:21.452323,48.212842,16.36776,0101000020E6100000E7C6F484255E30408D9B1A683E1B4840
19096774,1526,34222350,Entire home/apt,,Vienna,01,0106,2,0.0,4,1.0,,94.0,,2017-07-25 06:36:21.449903,48.211527,16.368979,0101000020E610000029E96168755E3040499C1551131B4840
16693355,1526,54514100,Entire home/apt,,Vienna,02,0203,8,5.0,6,2.0,,95.0,,2017-07-25 06:36:21.445719,48.221012,16.374689,0101000020E6100000C32B499EEB5F30400403081F4A1C4840
17664026,1526,107636008,Entire home/apt,,Vienna,16,1610,5,5.0,4,1.0,,91.0,,2017-07-25 06:36:21.442233,48.208764,16.324543,0101000020E61000004E25034015533040844A5CC7B81A4840
4949800,1526,20854699,Entire home/apt,,Vienna,07,0701,65,4.5,3,1.0,,96.0,,2017-07-25 06:36:21.437966,48.203428,16.353446,0101000020E6100000EBE6E26F7B5A30409C8BBFED091A4840
19407189,1526,74502190,Entire home/apt,,Vienna,07,0705,1,0.0,4,1.0,,95.0,,2017-07-25 06:36:21.435361,48.20556,16.346687,0101000020E6100000C7F2AE7AC0583040D1AE42CA4F1A4840
17709852,1526,120699245,Entire home/apt,,Vienna,02,0203,12,4.5,3,1.0,,92.0,,2017-07-25 06:36:21.432849,48.221611,16.37393,0101000020E610000048FE60E0B95F304089B7CEBF5D1C4840
6734327,1526,30168046,Entire home/apt,,Vienna,03,0302,49,5.0,6,1.0,,95.0,,2017-07-25 06:36:21.428206,48.205341,16.39023,0101000020E610000007EBFF1CE663304093C3279D481A4840
16092387,1526,55260756,Entire home/apt,,Vienna,03,0301,21,5.0,4,2.0,,102.0,,2017-07-25 06:36:19.794714,48.207809,16.392428,0101000020E6100000E10852297664304040683D7C991A4840
4895018,1526,18187202,Entire home/apt,,Vienna,03,0301,22,4.5,3,1.0,,91.0,,2017-07-25 06:36:19.790255,48.211146,16.390172,0101000020E61000009ED0EB4FE2633040325706D5061B4840
14761047,1526,34222350,Entire home/apt,,Vienna,01,0107,11,4.0,4,1.0,,94.0,,2017-07-25 06:36:19.778440,48.210424,16.374115,0101000020E61000006BF12900C65F30409225732CEF1A4840
16247550,1526,909601,Entire home/apt,,Vienna,02,0206,3,5.0,2,0.0,,102.0,,2017-07-25 06:36:19.775289,48.217795,16.408909,0101000020E6100000420A9E42AE683040BD1DE1B4E01B4840
17903982,1526,91231849,Entire home/apt,,Vienna,17,1702,13,5.0,6,2.0,,95.0,,2017-07-25 06:36:19.772093,48.21862,16.337135,0101000020E61000004356B77A4E56304032207BBDFB1B4840
18753863,1526,130475580,Entire home/apt,,Vienna,02,0204,1,0.0,4,1.0,,95.0,,2017-07-25 06:36:19.766842,48.216798,16.380513,0101000020E6100000EEB3CA4C696130404AEB6F09C01B4840
16319134,1526,6259018,Entire home/apt,,Vienna,09,0901,2,0.0,4,2.0,,102.0,,2017-07-25 06:36:19.757875,48.226186,16.359991,0101000020E6100000B6DAC35E285C30401268B0A9F31C4840
18046769,1526,50653737,Entire home/apt,,Vienna,01,0105,25,4.5,4,0.0,,91.0,,2017-07-25 06:36:19.754094,48.213421,16.366979,0101000020E61000009C51F355F25D3040CAA31B61511B4840
18456220,1526,98462592,Entire home/apt,,Vienna,10,1004,4,5.0,4,2.0,,91.0,,2017-07-25 06:36:19.748344,48.174647,16.373937,0101000020E6100000ADC3D155BA5F304019AC38D55A164840
15729480,1526,101633568,Entire home/apt,,Vienna,01,0104,16,4.5,2,1.0,,91.0,,2017-07-25 06:36:19.740733,48.208441,16.356562,0101000020E610000011FFB0A5475B3040A112D731AE1A4840
946472,1526,9446830,Entire home/apt,,Vienna,02,0205,42,4.5,2,2.0,,84.0,,2017-07-25 06:36:19.730702,48.214854,16.387064,0101000020E61000007D7555A01663304018B5FB55801B4840
9733555,1526,50223859,Entire home/apt,,Vienna,07,0704,88,5.0,4,1.0,,91.0,,2017-07-25 06:36:19.719139,48.201167,16.341895,0101000020E61000007AAA436E8657304068041BD7BF194840
12518039,1526,67605708,Entire home/apt,,Vienna,02,0203,33,5.0,4,0.0,,83.0,,2017-07-25 06:36:19.709911,48.219905,16.373002,0101000020E6100000B4571F0F7D5F30400A9DD7D8251C4840
16025860,1526,104245466,Entire home/apt,,Vienna,12,1201,58,5.0,4,2.0,,95.0,,2017-07-25 06:36:19.706510,48.184023,16.337461,0101000020E6100000EBAC16D8635630401D5BCF108E174840
14710320,1526,91429520,Entire home/apt,,Vienna,03,0301,43,4.5,4,2.0,,84.0,,2017-07-25 06:36:19.701529,48.210215,16.394126,0101000020E6100000D8800871E564304077103B53E81A4840
16359396,1526,9059932,Entire home/apt,,Vienna,09,0904,17,5.0,5,2.0,,93.0,,2017-07-25 06:36:19.697275,48.224655,16.351895,0101000020E61000003CA06CCA155A304002F1BA7EC11C4840
9929017,1526,49992880,Entire home/apt,,Vienna,05,0501,26,4.5,2,1.0,,91.0,,2017-07-25 06:36:18.334751,48.195526,16.359243,0101000020E610000022516859F75B304044C2F7FE06194840
18542147,1526,60480036,Entire home/apt,,Vienna,02,0202,5,5.0,2,0.0,,102.0,,2017-07-25 06:36:18.324041,48.224332,16.38606,0101000020E6100000344B02D4D46230401FB935E9B61C4840
18607776,1526,5169085,Entire home/apt,,Vienna,02,0202,1,0.0,2,1.0,,96.0,,2017-07-25 06:36:18.321441,48.225252,16.388075,0101000020E61000002C6519E258633040E6ADBA0ED51C4840
3196236,1526,15717058,Entire home/apt,,Vienna,08,0802,144,5.0,4,1.0,,101.0,,2017-07-25 06:36:18.315672,48.207828,16.351803,0101000020E61000007BA2EBC20F5A3040B7989F1B9A1A4840
5478007,1526,28407863,Entire home/apt,,Vienna,09,0905,73,5.0,4,1.0,,89.0,,2017-07-25 06:36:18.312455,48.217781,16.360924,0101000020E61000006D57E883655C30405858703FE01B4840
11744440,1526,62486765,Entire home/apt,,Vienna,01,0107,24,5.0,4,1.0,,96.0,,2017-07-25 06:36:18.309574,48.208974,16.37163,0101000020E61000006536C824235F30406EDBF7A8BF1A4840
17233527,1526,116074694,Entire home/apt,,Vienna,22,2213,10,4.5,3,1.0,,95.0,,2017-07-25 06:36:18.306456,48.246604,16.441881,0101000020E610000049B9FB1C1F713040098849B8901F4840
886401,1526,489611,Entire home/apt,,Vienna,07,0704,216,5.0,4,1.0,,88.0,,2017-07-25 06:36:18.304157,48.203222,16.348126,0101000020E610000026E318C91E593040F2E9B12D031A4840
5819342,1526,22960955,Entire home/apt,,Vienna,15,1503,73,5.0,4,1.0,,95.0,,2017-07-25 06:36:18.299540,48.191308,16.327985,0101000020E61000001D9430D3F653304049BBD1C77C184840
13835589,1526,40267960,Entire home/apt,,Vienna,06,0603,54,5.0,5,2.0,,91.0,,2017-07-25 06:36:18.297152,48.197659,16.348323,0101000020E6100000D27135B22B5930404A61DEE34C194840
15715233,1526,101506185,Entire home/apt,,Vienna,06,0601,1,0.0,3,2.0,,96.0,,2017-07-25 06:40:14.906050,48.195748,16.353802,0101000020E6100000684293C4925A3040F3203D450E194840
2023789,1526,5515110,Entire home/apt,,Vienna,06,0601,3,4.5,1,0.0,,91.0,,2017-07-25 06:40:14.902258,48.200171,16.358356,0101000020E61000004C530438BD5B3040C64D0D349F194840
8111407,1526,6316108,Entire home/apt,,Vienna,07,0701,42,5.0,4,2.0,,84.0,,2017-07-25 06:40:14.019214,48.203424,16.352065,0101000020E6100000F5108DEE205A30405A9C31CC091A4840
15304804,1526,4034946,Entire home/apt,,Vienna,04,0403,3,4.5,3,1.0,,96.0,,2017-07-25 06:40:12.416136,48.197314,16.364081,0101000020E610000050189469345D30407F85CC9541194840
4028275,1526,20885116,Entire home/apt,,Vienna,06,0601,33,5.0,5,2.0,,102.0,,2017-07-25 06:40:12.413308,48.199699,16.35897,0101000020E6100000C03E3A75E55B30409F05A1BC8F194840
18071128,1526,4800220,Entire home/apt,,Vienna,01,0104,2,0.0,2,1.0,,83.0,,2017-07-25 06:40:12.410933,48.204752,16.366957,0101000020E6100000CC09DAE4F05D304032E54350351A4840
629579,1526,3127815,Entire home/apt,,Vienna,06,0601,0,0.0,4,1.0,,102.0,,2017-07-25 06:40:12.406592,48.198143,16.362995,0101000020E61000008D9C853DED5C30403677F4BF5C194840
9775153,1526,50396388,Entire home/apt,,Vienna,04,0402,3,5.0,2,0.0,,102.0,,2017-07-25 06:40:12.402149,48.195691,16.370434,0101000020E610000093533BC3D45E30408E8F16670C194840
2711945,1526,6269584,Entire home/apt,,Vienna,07,0701,18,5.0,4,1.0,,89.0,,2017-07-25 06:40:12.399364,48.203828,16.350608,0101000020E61000004AB72572C15930402A013109171A4840
3555200,1526,17901034,Entire home/apt,,Vienna,04,0403,59,5.0,2,1.0,,102.0,,2017-07-25 06:40:12.396583,48.195604,16.365864,0101000020E6100000A3C85A43A95D3040C07B478D09194840
1065823,1526,5863447,Entire home/apt,,Vienna,06,0603,30,5.0,6,2.0,,83.0,,2017-07-25 06:40:12.393764,48.195906,16.350891,0101000020E6100000F37519FED35930408B8BA37213194840
5871536,1526,30488268,Entire home/apt,,Vienna,01,0105,16,4.5,5,1.0,,96.0,,2017-07-25 06:40:12.391066,48.216608,16.372551,0101000020E6100000941799805F5F3040A7069ACFB91B4840
8009861,1526,21237101,Entire home/apt,,Vienna,07,0701,25,5.0,4,1.0,,84.0,,2017-07-25 06:40:12.385302,48.202168,16.350473,0101000020E61000008A213999B85930401C261AA4E0194840
15189277,1526,7258526,Entire home/apt,,Vienna,07,0701,7,5.0,3,1.0,,102.0,,2017-07-25 06:40:11.446851,48.204856,16.353581,0101000020E6100000AA7CCF48845A3040D731AEB8381A4840
18084674,1526,4800220,Entire home/apt,,Vienna,01,0103,3,4.5,2,1.0,,83.0,,2017-07-25 06:40:11.441015,48.203614,16.367107,0101000020E6100000F7216FB9FA5D3040FE800706101A4840
2323963,1526,4201807,Entire home/apt,,Vienna,04,0403,28,5.0,2,1.0,,93.0,,2017-07-25 06:40:11.426383,48.195729,16.363472,0101000020E6100000000341800C5D30407CF0DAA50D194840
17473915,1526,4839802,Entire home/apt,,Vienna,07,0702,4,5.0,5,1.0,,96.0,,2017-07-25 06:40:11.423086,48.200622,16.351777,0101000020E6100000287CB60E0E5A3040D76D50FBAD194840
13628978,1526,64388242,Entire home/apt,,Vienna,04,0401,12,5.0,4,1.0,,102.0,,2017-07-25 06:40:10.009517,48.197181,16.368047,0101000020E610000013640454385E304040321D3A3D194840
799342,1526,4208823,Entire home/apt,,Vienna,06,0601,14,5.0,2,1.0,,91.0,,2017-07-25 06:40:09.991175,48.198393,16.354153,0101000020E6100000C1C760C5A95A3040AF601BF164194840
16494077,1526,108325383,Entire home/apt,,Vienna,04,0403,8,5.0,2,1.0,,84.0,,2017-07-25 06:40:09.981191,48.196494,16.363418,0101000020E610000019C748F6085D30401CEE23B726194840
18470798,1526,127307781,Entire home/apt,,Vienna,01,0107,8,5.0,3,1.0,,84.0,,2017-07-25 06:40:02.688402,48.207029,16.368504,0101000020E6100000F8713447565E30406B2920ED7F1A4840
9746817,1526,3556905,Entire home/apt,,Vienna,01,0101,2,0.0,3,1.0,,84.0,,2017-07-25 06:40:01.897381,48.208516,16.374789,0101000020E61000008AE6012CF25F3040AC58FCA6B01A4840
972769,1526,5094782,Entire home/apt,,Vienna,03,0303,1,0.0,2,1.0,,94.0,,2017-07-25 06:40:00.308643,48.198394,16.381555,0101000020E610000012A0A696AD6130407FDC7EF964194840
15412734,1526,518644,Entire home/apt,,Vienna,03,0302,0,0.0,10,2.0,,96.0,,2017-07-25 06:40:00.305729,48.202027,16.394404,0101000020E61000005E6919A9F76430405AF44E05DC194840
1652698,1526,2805424,Entire home/apt,,Vienna,03,0306,1,0.0,4,1.0,,93.0,,2017-07-25 06:40:00.297265,48.198826,16.397162,0101000020E6100000C636A968AC65304018CC5F2173194840
5591571,1526,28990519,Entire home/apt,,Vienna,03,0303,3,5.0,4,1.0,,88.0,,2017-07-25 06:40:00.287224,48.195826,16.386582,0101000020E6100000E738B709F76230406EDA8CD310194840
15953148,1526,103576266,Entire home/apt,,Vienna,03,0306,25,5.0,5,3.0,,102.0,,2017-07-25 06:39:58.833469,48.199555,16.397599,0101000020E61000001CEC4D0CC96530406B60AB048B194840
6874632,1526,33220712,Entire home/apt,,Vienna,03,0303,0,0.0,2,2.0,,96.0,,2017-07-25 06:39:58.829458,48.200731,16.378951,0101000020E610000058C9C7EE026130408D25AC8DB1194840
5230786,1526,17374461,Entire home/apt,,Vienna,03,0306,44,4.0,3,1.0,,83.0,,2017-07-25 06:39:58.823776,48.199323,16.395951,0101000020E610000089D1730B5D653040992B836A83194840
10943158,1526,518644,Entire home/apt,,Vienna,03,0302,12,4.5,10,2.0,,98.0,,2017-07-25 06:39:58.814539,48.203005,16.395312,0101000020E610000063B7CF2A3365304055F65D11FC194840
11859515,1526,47188154,Entire home/apt,,Vienna,03,0306,6,5.0,4,1.0,,95.0,,2017-07-25 06:39:57.517612,48.200465,16.395641,0101000020E6100000EDF483BA486530400F7F4DD6A8194840
18278802,1526,126387725,Entire home/apt,,Vienna,03,0302,7,4.5,2,1.0,,84.0,,2017-07-25 06:39:57.512744,48.203509,16.385226,0101000020E6100000A391CF2B9E62304088B839950C1A4840
17434924,1526,8751547,Entire home/apt,,Vienna,03,0303,0,0.0,1,1.0,,102.0,,2017-07-25 06:39:54.539838,48.197661,16.381466,0101000020E610000033897AC1A7613040EA58A5F44C194840
7684478,1526,1643928,Entire home/apt,,Vienna,03,0309,149,4.5,6,2.0,,87.0,,2017-07-25 06:39:54.528964,48.20181,16.385353,0101000020E61000005D6A847EA6623040BD00FBE8D4194840
942182,1526,5094782,Entire home/apt,,Vienna,03,0303,68,4.5,2,1.0,,91.0,,2017-07-25 06:39:54.518769,48.199666,16.380506,0101000020E610000089EE59D768613040C30FCEA78E194840
7235350,1526,37829331,Entire home/apt,,Vienna,09,0906,1,0.0,4,2.0,,96.0,,2017-07-25 06:39:46.009880,48.2174,16.357079,0101000020E6100000A0168387695B3040401361C3D31B4840
2207635,1526,659388,Entire home/apt,,Vienna,09,0902,21,5.0,2,1.0,,83.0,,2017-07-25 06:39:46.005539,48.221035,16.362275,0101000020E61000008D28ED0DBE5C3040BC22F8DF4A1C4840
5399287,1526,27989138,Entire home/apt,,Vienna,09,0904,0,0.0,2,1.0,,84.0,,2017-07-25 06:39:46.003231,48.223,16.352828,0101000020E6100000F31C91EF525A3040068195438B1C4840
13766895,1526,80754898,Entire home/apt,,Vienna,01,0105,0,0.0,3,1.0,,83.0,,2017-07-25 06:39:45.997796,48.214343,16.369911,0101000020E61000003F6EBF7CB25E3040329067976F1B4840
4057520,1526,21043681,Entire home/apt,,Vienna,09,0904,21,4.5,4,2.0,,83.0,,2017-07-25 06:39:45.995795,48.223054,16.350358,0101000020E610000058E4D70FB1593040F99E91088D1C4840
9690688,1526,7032555,Entire home/apt,,Vienna,20,2005,2,0.0,4,1.0,,102.0,,2017-07-25 06:39:45.991723,48.230908,16.365637,0101000020E61000002235ED629A5D30404031B2648E1D4840
1152938,1526,1151232,Entire home/apt,,Vienna,09,0902,7,4.5,4,2.0,,91.0,,2017-07-25 06:39:45.986676,48.220996,16.364806,0101000020E610000074620FED635D3040FE45D098491C4840
5704113,1526,673513,Entire home/apt,,Vienna,09,0902,9,4.5,4,2.0,,102.0,,2017-07-25 06:39:44.293122,48.223048,16.363139,0101000020E6100000F3E670ADF65C304017B83CD68C1C4840
14394042,1526,55242593,Entire home/apt,,Vienna,09,0906,0,0.0,4,2.0,,96.0,,2017-07-25 06:39:44.283076,48.217913,16.357387,0101000020E6100000FB03E5B67D5B3040C72FBC92E41B4840
392756,1526,1833176,Entire home/apt,,Vienna,09,0905,27,5.0,2,1.0,,83.0,,2017-07-25 06:39:44.267601,48.219078,16.368169,0101000020E6100000AA66D652405E3040F5A276BF0A1C4840
1687563,1526,1137320,Entire home/apt,,Vienna,20,2005,17,4.5,8,3.0,,83.0,,2017-07-25 06:39:42.871106,48.227977,16.369766,0101000020E6100000382C0DFCA85E3040BF9EAF592E1D4840
8214661,1526,43319629,Entire home/apt,,Vienna,09,0905,11,4.5,2,1.0,,102.0,,2017-07-25 06:39:41.016098,48.216259,16.362819,0101000020E61000000F5EBBB4E15C30409B3BFA5FAE1B4840
6322665,1526,32901041,Entire home/apt,,Vienna,02,0203,169,4.5,4,2.0,,91.0,,2017-07-25 06:39:38.746374,48.220982,16.372959,0101000020E6100000B6BFB33D7A5F304099805F23491C4840
1884404,1526,1687659,Entire home/apt,,Vienna,02,0203,2,0.0,2,1.0,,84.0,,2017-07-25 06:39:34.131946,48.219786,16.373259,0101000020E61000000BF0DDE68D5F3040300F99F2211C4840
392757,1526,1833176,Entire home/apt,,Vienna,01,0105,49,4.5,2,1.0,,83.0,,2017-07-25 06:39:34.111393,48.215178,16.371836,0101000020E6100000B779E3A4305F3040CB68E4F38A1B4840
1791302,1526,1137320,Entire home/apt,,Vienna,20,2003,16,4.0,8,3.0,,95.0,,2017-07-25 06:39:31.399667,48.228086,16.371553,0101000020E61000000EBBEF181E5F304075560BEC311D4840
10131863,1526,1701907,Entire home/apt,,Vienna,02,0204,5,4.5,2,1.0,,92.0,,2017-07-25 06:39:31.380641,48.216485,16.382529,0101000020E610000087C5A86BED6130408B89CDC7B51B4840
5468969,1526,11790869,Entire home/apt,,Vienna,01,0101,12,4.5,3,0.0,,102.0,,2017-07-25 06:39:18.165949,48.210255,16.375047,0101000020E610000081768714036030400569C6A2E91A4840
6873813,1526,4236636,Entire home/apt,,Vienna,01,0105,5,4.5,5,1.0,,102.0,,2017-07-25 06:39:18.161554,48.216392,16.370693,0101000020E61000002BDB87BCE55E3040DA8EA9BBB21B4840
6367089,1526,33178865,Entire home/apt,,Vienna,06,0601,46,5.0,4,2.0,,87.0,,2017-07-25 06:39:18.145200,48.199046,16.354546,0101000020E610000078EDD286C35A30402733DE567A194840
7284482,1526,28407863,Entire home/apt,,Vienna,09,0905,7,4.5,3,2.0,,89.0,,2017-07-25 06:39:16.535415,48.219075,16.358689,0101000020E6100000586FD40AD35B3040832F4CA60A1C4840
504856,1526,2483311,Entire home/apt,,Vienna,02,0203,8,4.5,5,2.0,,102.0,,2017-07-25 06:39:16.532698,48.223454,16.373716,0101000020E6100000F0FD0DDAAB5F3040871403249A1C4840
13665053,1526,8632750,Entire home/apt,,Vienna,02,0204,2,0.0,4,1.0,,96.0,,2017-07-25 06:39:16.529846,48.219114,16.386137,0101000020E61000008BC6DADFD9623040410C74ED0B1C4840
8180556,1526,43163124,Entire home/apt,,Vienna,07,0701,82,4.5,4,1.0,,83.0,,2017-07-25 06:39:16.527279,48.204906,16.354437,0101000020E61000000B7E1B62BC5A304089601C5C3A1A4840
14398619,1526,88497340,Entire home/apt,,Vienna,02,0203,0,0.0,4,1.0,,102.0,,2017-07-25 06:39:16.524542,48.221074,16.374881,0101000020E61000004BE48233F85F30407AFF1F274C1C4840
16307842,1526,26940706,Entire home/apt,,Vienna,08,0802,7,4.5,2,0.0,,85.0,,2017-07-25 06:39:16.520414,48.207863,16.354265,0101000020E6100000111E6D1CB15A3040348639419B1A4840
8967454,1526,6310781,Entire home/apt,,Vienna,07,0701,2,0.0,4,1.0,,94.0,,2017-07-25 06:39:16.515956,48.204772,16.356509,0101000020E6100000CBBA7F2C445B3040799109F8351A4840
9849105,1526,6797953,Entire home/apt,,Vienna,06,0601,39,5.0,4,2.0,,91.0,,2017-07-25 06:39:16.511557,48.199641,16.354779,0101000020E6100000BE4EEACBD25A30406AF816D68D194840
6232372,1526,32336503,Entire home/apt,,Vienna,07,0701,8,5.0,2,1.0,,92.0,,2017-07-25 06:39:16.508730,48.202362,16.353882,0101000020E6100000A0A4C002985A304001FA7DFFE6194840
13619739,1526,21048348,Entire home/apt,,Vienna,01,0106,0,0.0,1,1.0,,84.0,,2017-07-25 06:39:16.499783,48.211214,16.371824,0101000020E61000002FDE8FDB2F5F30408A3A730F091B4840
15197378,1526,71589745,Entire home/apt,,Vienna,03,0309,21,5.0,6,2.0,,84.0,,2017-07-25 06:39:16.495963,48.202041,16.390225,0101000020E6100000E4141DC9E5633040BFB9BF7ADC194840
18610789,1526,29454752,Entire home/apt,,Vienna,02,0203,0,0.0,3,1.0,,84.0,,2017-07-25 06:39:14.860501,48.219913,16.375062,0101000020E6100000ECF82F10046030408D7BF31B261C4840
9249855,1526,4433691,Entire home/apt,,Vienna,09,0902,13,4.5,4,1.0,,102.0,,2017-07-25 06:39:14.857717,48.221298,16.364705,0101000020E61000000CB08F4E5D5D3040C9552C7E531C4840
12395774,1526,66870262,Entire home/apt,,Vienna,02,0202,5,5.0,4,2.0,,102.0,,2017-07-25 06:39:14.849789,48.220804,16.38824,0101000020E6100000C1FF56B263633040BA69334E431C4840
1448913,1526,7776267,Entire home/apt,,Vienna,02,0203,9,4.0,3,1.0,,102.0,,2017-07-25 06:39:14.845426,48.217356,16.374175,0101000020E610000016FBCBEEC95F304071CB4752D21B4840
5444687,1526,28240697,Entire home/apt,,Vienna,07,0701,0,0.0,4,2.0,,96.0,,2017-07-25 06:39:14.842728,48.203554,16.354241,0101000020E6100000FFE6C589AF5A3040287CB60E0E1A4840
7111142,1526,7318229,Entire home/apt,,Vienna,09,0905,0,0.0,4,1.0,,96.0,,2017-07-25 06:39:14.834709,48.219653,16.36146,0101000020E6100000EACF7EA4885C3040F1BBE9961D1C4840
9425616,1526,48863242,Entire home/apt,,Vienna,09,0905,17,5.0,2,2.0,,102.0,,2017-07-25 06:39:14.828370,48.217065,16.361608,0101000020E6100000D3F88557925C3040990D32C9C81B4840
15900380,1526,28954885,Entire home/apt,,Vienna,01,0107,45,5.0,3,1.0,,83.0,,2017-07-25 06:39:13.202498,48.209813,16.37269,0101000020E6100000D68BA19C685F304048A30227DB1A4840
14714039,1526,3560021,Entire home/apt,,Vienna,01,0103,46,4.5,5,2.0,,84.0,,2017-07-25 06:39:12.642783,48.203949,16.373831,0101000020E6100000213B6F63B35F3040A58636001B1A4840
17969901,1526,120699245,Entire home/apt,,Vienna,02,0203,0,0.0,2,1.0,,92.0,,2017-07-25 06:39:12.057530,48.221003,16.372365,0101000020E6100000CF2C0950535F3040B1A888D3491C4840
17075050,1526,114550639,Entire home/apt,,Vienna,01,0101,9,5.0,4,0.0,,102.0,,2017-07-25 06:39:10.589126,48.21053,16.378519,0101000020E610000025EA059FE6603040D769A4A5F21A4840
15670475,1526,28954885,Entire home/apt,,Vienna,01,0106,36,4.5,3,1.0,,95.0,,2017-07-25 06:39:07.857039,48.21299,16.369626,0101000020E610000055C03DCF9F5E304001309E41431B4840
5696762,1526,11790869,Entire home/apt,,Vienna,01,0101,13,4.5,3,0.0,,96.0,,2017-07-25 06:39:06.540323,48.209397,16.375098,0101000020E610000086CB2A6C06603040B5705985CD1A4840
2035230,1526,3679196,Entire home/apt,,Vienna,01,0107,20,4.5,4,1.0,,94.0,,2017-07-25 06:39:06.534456,48.212052,16.374304,0101000020E610000011C30E63D25F304094861A85241B4840
10278545,1526,5999129,Entire home/apt,,Vienna,08,0802,47,5.0,4,1.0,,95.0,,2017-07-25 06:39:06.511354,48.208594,16.354071,0101000020E61000004776A565A45A304027124C35B31A4840
16625561,1526,108811659,Entire home/apt,,Vienna,19,1906,0,0.0,4,1.0,,102.0,,2017-07-25 06:38:59.910409,48.253232,16.331518,0101000020E61000000B09185DDE5430407C26FBE769204840
16624308,1526,108811659,Entire home/apt,,Vienna,19,1906,2,0.0,4,1.0,,96.0,,2017-07-25 06:38:59.907936,48.252737,16.331351,0101000020E6100000357F4C6BD35430409DBE9EAF59204840
4731453,1526,10308908,Entire home/apt,,Vienna,19,1904,1,0.0,4,1.0,,84.0,,2017-07-25 06:38:59.890970,48.235625,16.353011,0101000020E6100000D520CCED5E5A30405C8FC2F5281E4840
3209811,1526,16263208,Entire home/apt,,Vienna,18,1802,13,5.0,7,1.0,,83.0,,2017-07-25 06:38:59.885267,48.230051,16.348614,0101000020E610000081ED60C43E593040C0B4A84F721D4840
16610671,1526,108811659,Entire home/apt,,Vienna,19,1906,0,0.0,5,1.0,,96.0,,2017-07-25 06:38:59.879875,48.25168,16.331867,0101000020E6100000239F573CF55430405587DC0C37204840
17742328,1526,119056874,Entire home/apt,,Vienna,19,1907,4,5.0,4,2.0,,101.0,,2017-07-25 06:38:59.874966,48.249117,16.330094,0101000020E6100000179B560A8154304056F0DB10E31F4840
13912821,1526,30488268,Entire home/apt,,Vienna,18,1802,19,4.5,4,2.0,,84.0,,2017-07-25 06:38:59.871853,48.230938,16.348519,0101000020E6100000DD088B8A38593040ABB35A608F1D4840
5214686,1526,9156733,Entire home/apt,,Vienna,09,0904,11,4.5,4,2.0,,96.0,,2017-07-25 06:38:58.480044,48.225299,16.351391,0101000020E6100000D61BB5C2F45930402769FE98D61C4840
